year,crop,region,temperature,rainfall,humidity,soil_nitrogen,soil_ph,yield
2010,Sorghum,South,21.290514954804788,700.589252993268,63.82821754606707,128.84957458860737,6.892608545679577,1.8895261694341934
2010,Sorghum,East,20.725018638445274,868.6123473078715,61.4658718141919,147.89587287047055,6.190142496053366,1.749016393856093
2010,Sorghum,West,26.19738112564791,850.9731446279966,64.94095880044341,169.1824209676601,7.023239230657435,1.600769705138036
2010,Pearl Millet,North,25.373095841129143,663.5918817807892,76.2416424470255,184.80814383729756,6.571549368149517,1.4009463674869311
2010,Pearl Millet,South,21.301106811191683,737.5315454672938,71.8600260127049,167.95320699561776,7.11900209227943,1.5453381074287156
2010,Pearl Millet,East,20.83910602142356,759.5099346386464,57.644606126129574,188.7483601254385,7.373459977473469,1.3150562040921048
2010,Pearl Millet,West,20.343462878513453,830.8475201010006,53.45213318643009,124.30722839778778,5.849909854191872,1.4954178603292956
2010,Finger Millet,North,23.039101699299653,856.6654387959637,62.40407233736885,144.85333207261237,7.294431515906654,1.2259882794248422
2010,Finger Millet,South,25.34546861533193,944.7215873492653,56.481350777095955,152.71779499068464,6.30901625424438,1.3316340011730539
2010,Finger Millet,East,27.561993359484703,1068.2890785988193,57.1169456229945,122.65148977328815,6.471227507172453,1.0935593139134954
2010,Finger Millet,West,22.95285518044266,799.2714583023455,61.933413549872775,138.4368284949562,6.988341046113124,1.0343127513387023
2010,Chickpea,North,24.120316103658283,965.7392327675224,54.04103154626963,130.70548126266854,5.987979286758167,1.0922898290585896
2010,Chickpea,South,26.02345592444993,778.8652168298975,71.97729487482763,182.50862869991352,6.8378481193262,1.0622123859525825
2010,Chickpea,East,25.880642431048912,875.5395596217227,76.83879020158842,159.91935703177822,5.5872075435088675,0.9889575012196207
2010,Chickpea,West,25.571796115343567,766.4805822011224,70.71200395273674,161.83094061433863,7.427239954178505,1.0380812532975972
2010,Pigeon Pea,North,21.64261330296599,916.5574692355412,60.125012992924695,129.6619725759994,6.470559748552631,0.7658596502053836
2010,Pigeon Pea,South,20.13491613716955,894.5112407901511,79.10349977842583,155.7738430736283,7.480107700208526,0.9010169419470603
2010,Pigeon Pea,East,25.174626155338,628.5544553254065,72.06270128407512,138.76739034760544,5.773242662884058,0.8504796634639861
2010,Pigeon Pea,West,30.336773031657884,877.255290081299,69.11028760729766,162.8761921576512,7.09659035793355,1.2210094916121985
2010,Green Gram,North,28.992643983916256,948.2303915756167,62.47784604287723,168.9742305123317,6.251165905279888,0.8165022798109339
2010,Green Gram,South,22.432213246511896,662.9881194016377,61.35973460809947,139.68095967024735,5.577669468858846,0.9455208016984755
2010,Green Gram,East,24.063258755358987,517.9531117321166,77.48304112906303,153.21377500177704,5.931642054993686,0.6542670031454578
2010,Green Gram,West,23.649375768745923,743.8217661364296,54.67027109491054,130.86226585481654,5.76549084448594,0.8001198073580862
2010,Black Gram,North,26.67841657451662,727.0674071370314,58.6598340925384,147.13158896332752,5.550701486830915,0.6228180922243245
2010,Black Gram,South,29.983905191824462,782.6789885114401,71.65366861580678,142.01612305463055,5.865731994214615,0.7474921843974653
2010,Black Gram,East,23.551566543228674,886.6845702648252,68.01837012368327,191.28377466198725,6.723441492468704,0.4932567030641387
2010,Black Gram,West,25.547297781401245,764.3912058189997,79.97604544377843,149.5139464775113,6.446943541561131,0.5764037926266972
2010,Lentil,North,26.242295545820518,612.8325227052726,62.40483641946081,163.11522501576272,5.53060908058077,0.9001813611194677
2010,Lentil,South,25.26780584537496,945.8949300348187,77.35579870966234,158.60170328505055,7.101898589364799,1.091885579717354
2010,Lentil,East,25.247317030892972,1071.3435243530243,82.06426699725013,101.19780501193745,7.38292961755305,0.849539442609309
2010,Lentil,West,24.67450633430946,699.6537759024973,58.0553261967641,136.3740596163227,5.5779262646204675,0.7345986813563281
2010,Kidney Bean,North,20.368823791924314,967.5340160302518,72.07992373749332,138.3867562838758,5.546543871471652,0.7410635243055789
2010,Kidney Bean,South,27.548806291063073,942.8016640770041,76.62040197969897,159.05034779856177,7.106961860769697,0.9439445547439298
2010,Kidney Bean,East,20.513014967233783,715.9728439704545,79.96339118252413,192.20042580922288,6.963295510599281,0.6869013495612276
2010,Kidney Bean,West,25.356829551122015,1032.9289663758989,61.48385699620578,139.8021161807176,7.305105813359133,0.7848541903173843
2010,Groundnut,North,28.916436421462986,803.1505762449139,60.282777146502674,142.5424694209073,5.606970593494738,1.5392041889732595
2010,Groundnut,South,26.626424257218947,814.5493947489077,69.76125620349531,129.5444829191632,6.0864215433961295,1.8801626003254008
2010,Groundnut,East,26.61476876533572,620.5009296179717,69.99295853641723,165.70863773160698,5.68241220609738,1.2870768079717274
2010,Groundnut,West,26.97354886126258,1072.049986381836,68.2366631609402,152.25181467454152,7.17696152752797,1.4328593914010455
2010,Mustard,North,18.68161521009881,742.4768710707857,69.47287362091622,171.81353978576198,5.6626975612837995,1.2551915658502675
2010,Mustard,South,18.777608676870337,700.3658835043366,75.88089092998537,99.07310162569652,7.312708770189472,1.712703550859694
2010,Mustard,East,22.942951376291933,649.6205953043286,76.5499776774861,102.12731575976194,6.981947721821337,1.3182802298112342
2010,Mustard,West,28.608079604714575,877.9019771361759,77.26191130402063,147.28099628857856,6.071424172563722,1.3681626135993992
2010,Soybean,North,23.970396290106496,868.6514681643258,49.82602223853662,164.97733314572852,5.586801566596345,1.8843574022780345
2010,Soybean,South,19.801035565280095,1141.3641946350806,68.24981348039942,139.2014449597907,6.755116160168127,2.1845963707135625
2010,Soybean,East,25.616961910162033,827.5013008607527,63.85373393026336,134.9848829687604,5.713512131871768,1.5311493713094366
2010,Soybean,West,23.52650941375163,597.1324167635005,60.532637044537914,130.04411954921167,6.019899725708525,1.582904741738204
2010,Sunflower,North,21.515319717304155,792.5780670825203,72.60339070548841,135.57740860843992,6.869462345107759,1.2741963016529465
2010,Sunflower,South,29.429975876288886,615.2403848735262,66.51667936128472,184.98991619631832,6.4607401637327095,1.2707829173316048
2010,Sunflower,East,25.152642465696864,1015.4275202116648,67.20508126309926,156.96807587426653,6.43738631958994,0.9365015107085068
2010,Sunflower,West,25.201874931138683,838.908396349954,67.41878632265315,187.90583307334742,7.389531459764856,1.169683555704305
2010,Sesame,North,23.649803585562267,893.4274898521248,59.74776838824946,130.52299426880313,6.049463594051818,0.6333173294839824
2010,Sesame,South,24.22629350636937,675.816038162643,62.569084516552586,156.0583421520778,7.044636783471279,0.8852138813243262
2010,Sesame,East,28.53789155219148,810.1277722115163,68.3097023996166,183.55221260764787,6.46009193403695,0.6657114220893218
2010,Sesame,West,23.830268826970666,655.2614809129843,70.48841167998751,176.4606121712397,6.284488090199464,0.4029197487898041
2010,Castor,North,25.65819068073846,779.438326843722,77.01885641676823,151.85236951049438,6.29308556464254,1.3981547376730081
2010,Castor,South,23.992101671191797,770.7994607183781,76.35738382034995,161.518426689098,5.632471955703732,1.4944716165195744
2010,Castor,East,25.384123205675383,727.7992476080412,73.98142147838416,113.97010598760004,5.980291237556386,1.2029938421487163
2010,Castor,West,20.180360641017934,790.5981354090242,72.6411385640099,125.35684884161141,5.8845780376173416,1.2828844189741953
2010,Linseed,North,20.553502780134533,716.1461760149215,78.4634117149835,209.54091986269876,6.211982968543972,0.6781510358713415
2010,Linseed,South,21.51902492419208,877.1883486035808,74.63708058060661,171.28385661501275,6.9965193807673165,0.8117599905210894
2010,Linseed,East,25.40849655716842,713.627263903298,64.71842449230013,151.4139737397292,7.0199108178751715,0.8802656494330702
2010,Linseed,West,25.757439365030756,886.4835444583649,67.49000123634829,226.97202021138094,5.714344022679552,0.8663596165862848
2010,Sugarcane,North,31.571362230581425,431.4879414704781,67.34932818887573,137.78075441361167,5.864567756951916,65.11895997812847
2010,Sugarcane,South,25.670008476089066,684.0162544320765,62.193686038617045,155.4555683132774,6.85820463828898,71.60016205346082
2010,Sugarcane,East,26.976082076050147,1021.9916208335039,77.50250852966488,163.89100599083835,6.615484531900875,58.63314905350459
2010,Sugarcane,West,30.95840921868065,668.6572619922864,53.93760215228531,173.15443868829104,6.2121934517956925,61.93139458084466
2010,Cotton,North,23.08307279484864,819.1048217805734,63.35008832835307,93.05123955473607,7.201635035672292,1.217396632916957
2010,Cotton,South,29.723615841727284,835.5986577139615,67.18861922510902,131.89995508489253,6.837286439848862,1.2614161667557555
2010,Cotton,East,25.297996916287676,912.7080685057683,72.4640971231068,130.95662710680452,5.874087497115047,1.0113066759111735
2010,Cotton,West,17.585353698006443,832.3790972283508,78.67196530551067,174.68732514251806,5.674580359179351,1.2125994168601812
2010,Jute,North,25.29275659582707,801.619724721455,59.785311137582724,151.18496678291035,6.173208556387841,2.139803132110362
2010,Jute,South,25.28075328390608,1158.4817408327485,60.1646841749463,144.6698218273709,7.201454920032909,2.4375486746303796
2010,Jute,East,21.320774075815184,1025.753767199123,66.357834275123,152.23484797864123,5.8624661323313205,1.9877930808725612
2010,Jute,West,24.53296829382376,879.7875338328269,70.5708090132199,162.90311821444226,5.872809973576288,2.1351718959376718
2010,Tobacco,North,26.96019921374466,606.3313416576941,71.96899762745353,141.84941169580398,6.284890214845271,1.7749877398925489
2010,Tobacco,South,28.9031572994869,837.5285738371465,71.44588239620894,91.84120716250558,6.654972541812251,2.1461883539925983
2010,Tobacco,East,21.368496522791894,557.9884016673811,72.13928655852169,152.3905111472348,6.748475991827984,1.4869272378798144
2010,Tobacco,West,30.431262129620787,798.0883774267447,73.43516172679291,161.98952311082718,7.495385231847687,1.8603879254258708
2010,Tea,North,29.484460471170316,951.484244157449,77.07817049967699,160.05086200117304,7.253531273523499,2.10375399442579
2010,Tea,South,25.469950803435758,683.0860706183701,47.42788319334393,151.3788969104653,6.579721274225673,2.475625813060617
2010,Tea,East,15.28120627584697,742.1692640048133,71.95684736084529,183.89094647012377,6.8878968889342005,1.6531003728514335
2010,Tea,West,23.842892962754597,623.332168776147,59.55790730244873,108.01351794995524,6.729900526305309,1.8425190077807692
2010,Coffee,North,26.193497469614474,734.0203568576874,65.87515835683914,168.1441655974673,6.893301647753784,0.8216861036982939
2010,Coffee,South,26.32634999594042,709.6028292042026,75.41479334528076,134.31452789056308,5.872641758988241,0.825507183277563
2010,Coffee,East,23.579721421898512,942.7824527042831,85.30952881389989,163.09881667769486,6.298005407740261,0.705779289127891
2010,Coffee,West,21.71935679015774,927.8369733545402,46.434101008174956,144.25301071384033,6.193906403792456,0.8196733012806636
2010,Rubber,North,25.992645902129617,1050.353228793409,68.77350484158272,111.7558924206798,5.831026634855948,1.428169658382925
2010,Rubber,South,27.717662834471508,759.6666964167754,56.14779273006664,214.3339950812465,5.634152954776855,1.6565140277415937
2010,Rubber,East,24.65236888429656,901.1420703120162,61.415782881598155,96.89754814174566,6.749951974102105,1.447749497409269
2010,Rubber,West,25.816253045290214,1008.2873403560432,43.72518914360502,98.04058362702642,6.619280662616436,1.3071391926196807
2010,Black Pepper,North,21.971937217758953,744.2838701006312,65.87786111350235,145.40159611477554,6.044603709440599,0.5063633240368555
2010,Black Pepper,South,25.854542188828862,940.3517589721191,75.17244075995328,168.04180160108086,5.539421075508728,0.4258043051661048
2010,Black Pepper,East,27.296237332912003,780.4482281019187,66.14572361998017,174.45732455290644,6.941626192621014,0.5624824787470094
2010,Black Pepper,West,24.26097376155356,758.6285651597012,56.53974998853326,134.91409362743093,6.766481549821921,0.4505733842315143
2010,Cardamom,North,25.066514741098352,870.0173825397294,67.64255254594093,171.75024768910185,6.907892270277019,0.3227261409134568
2010,Cardamom,South,29.243941302185746,694.3484464185861,53.732309629091525,111.08427066190241,6.748297815698268,0.39666109464802035
2010,Cardamom,East,28.740084209588762,474.5183469438712,62.06421440895694,161.80991607098395,7.44909453039774,0.23804709051179482
2010,Cardamom,West,25.772419703747975,945.7734035259103,64.75233399490742,141.60712317783572,5.544938616640235,0.4128741997091481
2010,Turmeric,North,23.923405306676177,543.4747411015062,54.133218245710786,138.26402716476136,6.790108335538659,0.5955505253600121
2010,Turmeric,South,22.332815840336472,719.0360479535958,58.7735621967815,154.89613137744203,6.048110441374412,0.6623789944623465
2010,Turmeric,East,31.01672213691986,907.6387369689575,60.509065127234734,157.85509332376128,5.780037077320898,0.5491080082581782
2010,Turmeric,West,24.27109830753008,1043.0800167748816,77.5639570820891,124.90605271091573,7.32882389184992,0.7134781570103206
2010,Ginger,North,19.477377306005064,608.0634549896448,50.16171356672555,125.2604235606315,7.417254354626441,0.8774994096629625
2010,Ginger,South,26.622776511290787,912.2052088942587,77.00777304451432,146.80760373473072,7.408173873079266,1.0510659817582233
2010,Ginger,East,24.850574104520273,632.1327607959937,60.39489739009781,153.05024536613405,6.492732494402473,0.6579398496529557
2010,Ginger,West,27.961366600386132,482.09639479420366,62.19307754421168,123.85218327857254,6.9098510993779065,0.6858471150950042
2010,Coriander,North,24.16592793739071,1145.4367846584669,68.99790096089689,163.31487773426377,6.889392941708854,0.8621809962217197
2010,Coriander,South,22.28932584032863,947.8584075235345,60.24428361489422,155.43769764233903,5.673410423724367,1.0940458413310454
2010,Coriander,East,26.85359910180168,903.3554304822458,71.67137723639124,161.47950198071092,5.999336017718372,0.5826103324472028
2010,Coriander,West,24.826285277986646,821.7406122171772,61.94013586033527,152.58694413282964,7.49870699913167,0.7092313648277799
2010,Cumin,North,23.24701100705446,1190.8966200439277,68.57311785213669,144.6681906008552,7.4421164903307355,0.5960444846143345
2010,Cumin,South,27.044502092117874,789.96855132841,59.690992388943386,204.77665013899292,6.800334700886456,0.6974074393577755
2010,Cumin,East,25.706764020167576,498.2122995194343,66.7770701730697,138.03128445841307,6.1797499275361325,0.5165075472077885
2010,Cumin,West,27.404954162459067,826.3131612950169,76.10872897155346,180.75403283642865,6.540336219757464,0.6494257998601547
2010,Fennel,North,28.030410997676334,770.5608201085566,70.70719672164357,151.17543032809363,7.097566471547331,0.6482711549899627
2010,Fennel,South,27.22804232055674,1189.6556964851575,59.79703244743978,133.05727485937388,5.683398670222861,0.602663063795249
2010,Fennel,East,23.8609218753618,487.2173534651842,61.638505463233145,142.9553847784873,6.209244315281553,0.5394495696224854
2010,Fennel,West,21.84726412651544,561.302825618614,70.09305187530252,143.8732595420916,5.748875114593712,0.5811000617158346
2010,Mango,North,28.68923662191771,570.1208987124019,83.47778204324949,133.40257716133337,5.834067892184151,8.016645220821305
2010,Mango,South,24.47735379202445,780.7682710857334,60.99088026177144,161.71408733428805,6.759555845992306,8.855900875524135
2010,Mango,East,25.289635790616327,575.0244633014684,51.40794236125066,154.43438479598865,6.530495848629451,7.2152687600523775
2010,Mango,West,26.99096219044848,717.1665433578543,70.06345454204408,155.0730755212825,6.685879869683406,7.456004309075262
2010,Banana,North,20.479669764249984,824.704674115571,53.049362870286075,132.09859698165013,6.453353656660736,24.99309774850038
2010,Banana,South,22.437264007189246,672.4165312006706,65.83788238910505,106.28632537606184,6.019507567520653,27.36169256695283
2010,Banana,East,24.900619081378608,1069.1836795276681,72.25995814733804,150.8973637441925,6.642637883839148,22.549020069988654
2010,Banana,West,29.050662632560748,887.5892277988946,62.12566327370352,164.76637076730773,7.201163458188484,23.855326840155374
2010,Apple,North,28.216852779421135,907.2510520701711,67.54244135361508,134.26208629877289,5.878443079570012,10.104020592822366
2010,Apple,South,24.71573987926479,744.4514947104055,58.33152810176587,132.76149197299085,7.135934048238124,11.054445106931768
2010,Apple,East,27.086234468804452,991.7677793910948,70.22027755007583,102.6863503674009,5.7316877135605155,8.980092240144678
2010,Apple,West,27.569162650674173,837.4075525566133,77.6196262381078,147.61761169032619,6.765243786267896,9.526507044948183
2010,Orange,North,25.526637489671526,861.2768522566139,71.01522094426159,174.42247695092664,6.447147776870177,11.941345191147866
2010,Orange,South,32.73241376537636,855.0653400182101,60.793556901496345,146.7240398250251,7.040814835615587,12.976123573531195
2010,Orange,East,23.334401419920404,1082.1735604160885,70.42639528953633,148.7992617321456,5.704387239387438,10.808005704534873
2010,Orange,West,26.4977411461142,646.815077430393,70.66685157839483,156.09501784427997,6.809022428562271,11.346412530080011
2010,Grapes,North,22.332761664633303,627.9562056899841,50.22582052422879,135.83326468724735,6.141485480876255,15.094216650516383
2010,Grapes,South,29.58028915242921,811.1309320700233,63.16477917815718,173.76256888206564,6.446419813383114,16.46227265888671
2010,Grapes,East,28.02817603913311,868.5129828730676,78.01215577359746,87.96762533586997,5.535723784956639,13.441502410932289
2010,Grapes,West,27.811670864604547,987.38026512313,68.93123653615598,124.23206242996193,5.750371584405101,14.245272181583337
2010,Pomegranate,North,22.97082309382219,1070.1410649366223,60.408884141318936,138.39022308465653,6.80303893360453,9.089073808377488
2010,Pomegranate,South,21.846619128715105,1094.4233951068188,61.91951790512395,158.2123842532454,6.94377525585387,9.892048817412253
2010,Pomegranate,East,28.645465026615263,911.3126882785698,67.06397593696053,161.72791774452656,6.998323278202566,8.070897940894241
2010,Pomegranate,West,25.142810655443053,1025.5097452650725,72.01889832460537,144.4758956542584,6.1529226164879836,8.55255415470448
2010,Potato,North,20.371043996077457,805.6490349751907,53.91702507464214,122.31701216634221,7.454932772629571,20.06321161012684
2010,Potato,South,24.063700056416238,725.9805775453976,61.44013342900912,156.88776405870632,6.912951452973802,21.912160015283323
2010,Potato,East,25.17889110976052,702.9594833441639,75.12157801298959,163.98398021820827,6.724515971762316,18.1904180149725
2010,Potato,West,24.38423611115774,770.3070310147505,75.5382258138495,160.03359067561973,6.963179043510664,19.20733816729682
2010,Tomato,North,21.045745989156654,727.4171248918518,52.53933771310613,176.3590887096801,6.44036518539333,25.057119392056798
2010,Tomato,South,24.125753766856157,796.3468111608526,82.13816286889491,193.1885792525178,5.9569094826625975,27.54799560366415
2010,Tomato,East,23.616518338496082,884.6416082040105,61.7014950501211,114.70097558639372,5.907156560684485,22.469703954541096
2010,Tomato,West,24.055264029781142,939.9318626492932,71.98526838895319,103.39171179227263,6.242077525969205,23.66434792912662
2010,Onion,North,25.673355455679918,957.0647453918232,64.15686459650139,194.52073032416607,7.246846476163321,15.982737270005918
2010,Onion,South,27.650979812460015,608.4169301115376,52.609761419902306,181.15817214493634,5.9715841879184195,17.58605073523067
2010,Onion,East,23.571098077093517,1008.2469052150711,60.59755876923664,133.20941580154872,7.442790188083279,14.429142011484535
2010,Onion,West,22.12553006301953,665.9198525742784,63.883956196107434,190.25168671733448,6.658829798687002,15.043651229696044
2010,Brinjal,North,20.942787239634967,841.3287316202797,67.99424044461844,147.8288805717452,6.016266865402255,17.87053185242791
2010,Brinjal,South,26.482480362135558,684.9570141676354,58.91880582193663,146.23950363845418,6.161778725978344,19.90951034438985
2010,Brinjal,East,28.853102894060058,711.5032114378334,52.547344810721995,139.29712097585218,6.73428997320806,16.12454512579939
2010,Brinjal,West,24.561993261602627,554.4912513050989,74.64553168065144,187.3672143841095,6.910771188224407,17.11688680989014
2010,Cabbage,North,28.28435113491974,775.8187297145198,62.927662833434376,145.09125377287555,6.039499223033979,22.00483851182858
2010,Cabbage,South,22.937369645981224,909.8960115823369,64.35426735913134,151.96587975790226,5.583145718100784,23.98019792470147
2010,Cabbage,East,23.41802778086379,867.8802337732002,52.64428405114826,162.58572706504694,6.543460093272426,19.838508360947138
2010,Cabbage,West,20.736332896198174,659.2298134691227,70.15414527607442,156.91422881487318,6.387500438609142,20.838182213952216
2010,Cauliflower,North,24.42795279770996,832.6149309769585,64.17724669491145,149.33014133410842,5.988294580844748,15.018377113462304
2010,Cauliflower,South,23.500308858789552,965.8288899436976,74.49624244448304,165.96825555072962,6.287728811308317,16.37426945959965
2010,Cauliflower,East,22.685115032749366,844.4942479514264,64.48689322725606,158.21906025758702,7.241506900674518,13.530654001718988
2010,Cauliflower,West,27.305544647570155,845.3598266357337,58.71717485990357,172.53686574869465,7.255782318082655,14.236808054216507
2011,Wheat,North,25.369700240113623,803.6632530565415,65.96399967031441,124.28314167177291,5.511517320996243,2.8054781429399953
2011,Wheat,South,22.679847352217116,538.8933854879754,73.57120728298977,205.30478273461713,6.591373776990947,3.328934865311638
2011,Wheat,East,26.090905077005914,861.6741532269234,78.13612128109095,175.24542723356586,6.738980692019229,2.4211764709415293
2011,Wheat,West,22.95102300894663,602.1342088066582,66.36776777254575,89.58870586968776,6.5988284768609065,2.7187054961859105
2011,Rice,North,29.56470113886213,1026.5915017385873,62.978514495992286,159.80211324252173,7.354069089592613,3.5397091927428477
2011,Rice,South,22.15797476939968,942.3997849089149,83.77637986698184,163.06046533206413,6.56452042667808,3.999369040512085
2011,Rice,East,22.513215757402236,893.9027239905839,57.0829749074373,173.5192796997054,6.327098203050703,3.241510957164388
2011,Rice,West,26.52232836570987,920.8716917280648,68.1586059552616,135.4691206729292,7.086814516295675,3.3492769758442553
2011,Maize,North,22.532135753532696,842.8687649127153,60.368293958446635,151.5922098412904,6.766302751188045,2.627335401932744
2011,Maize,South,26.629894087109165,1281.3613157724785,68.30445227028946,164.48225360762214,5.849546885654754,3.0042912913191513
2011,Maize,East,25.219249819634776,826.0528696193783,70.97732179407664,132.47920802834787,6.049612071096272,2.3270496154202815
2011,Maize,West,28.743226218021203,962.724500412601,70.44804990993245,143.87999395484246,5.805967601657125,2.3772374569626833
2011,Barley,North,24.508397692899212,808.6901124812898,63.51769872897833,146.75448250666435,5.547277172092673,2.43756409539213
2011,Barley,South,31.870189686897135,776.6572136131639,54.04157616336738,147.79294879121863,7.475571040429775,2.8303842439344424
2011,Barley,East,28.243625443139365,741.7240035542219,50.054396800358845,100.64656379160283,6.949033702797236,2.118691539209255
2011,Barley,West,28.61220405665465,603.3746043693244,69.5067637000402,122.48051792908288,6.209992611663875,2.1317769996957887
2011,Sorghum,North,25.102250404777678,742.103042130616,60.83268944530652,155.13571490678675,6.780336447656332,1.9782347799555322
2011,Sorghum,South,22.33015208760959,543.0922719798953,67.99245255878057,180.6917248118323,7.488278722442335,1.9735557047364347
2011,Sorghum,East,27.084993702330625,1183.868494188661,49.39105220120914,134.2767777202827,6.660950013433349,1.84160400720188
2011,Sorghum,West,29.083218956836113,718.5251459998369,65.65021474213623,189.58662563460234,6.195143048477965,1.7902062317252594
2011,Pearl Millet,North,28.273930361782806,966.3769777379653,60.7287271894656,114.82139934462708,5.804832026660835,1.736415421627434
2011,Pearl Millet,South,23.425150740919715,828.8444936645469,61.82884931961756,160.62947105686754,6.716972825319583,1.8135385956538461
2011,Pearl Millet,East,19.285511675583297,871.3592173443909,58.7120843159364,116.71917616105554,5.675285493527677,1.4614418628451427
2011,Pearl Millet,West,29.12426736557003,777.7573130015334,71.50555525482318,161.2252740854734,6.649174764635533,1.4839521448689148
2011,Finger Millet,North,21.01820749119589,1065.4462086340463,72.09158557613007,92.65059149916036,6.755900105545272,1.352411545161579
2011,Finger Millet,South,31.00583790040892,959.7587289231483,69.79675290625195,137.32192349858525,6.3059603575303225,1.4206171957126776
2011,Finger Millet,East,26.60952953071121,721.2069604541351,65.69851979206851,163.66729014428282,7.36546148095251,1.1185987687531365
2011,Finger Millet,West,30.887637893900816,863.2477430785299,71.54213039360229,184.75518872543284,5.8496772545208255,1.3023423481514664
2011,Chickpea,North,15.422844099192535,877.7184635282781,58.60368863013853,158.78869897064723,6.456468046096145,1.0569798945375675
2011,Chickpea,South,23.108330525990386,949.8902795345685,65.43190734756634,104.93977731264457,6.512283725680488,1.265497969461299
2011,Chickpea,East,22.181993818543738,843.885862965215,51.7485370786308,181.41090855862973,6.2729216823182945,0.9737844051222977
2011,Chickpea,West,23.834987183660644,891.4942876392597,62.303312231055685,134.6649334114765,6.884322683388264,1.1256157488316674
2011,Pigeon Pea,North,27.047060141386808,748.8098280946688,59.13595149378687,131.41774992587582,5.941605259571278,1.064169273771787
2011,Pigeon Pea,South,21.916291702858913,697.5446599781026,63.32831610134375,146.78731297860486,5.88924502364153,1.2254468550035014
2011,Pigeon Pea,East,21.489660921821923,574.2758993464034,61.75038209102534,120.94232109030955,7.427644550964702,0.8625477687734228
2011,Pigeon Pea,West,21.831746367520886,778.4862787395065,68.13443204322037,113.02721078064678,5.524241549287787,0.9817695614270594
2011,Green Gram,North,24.01768130087342,862.2863151852055,74.57257201331593,146.03676067432576,5.696165161568489,0.7957996561384918
2011,Green Gram,South,24.87973446203034,492.8483398003287,61.44043391900263,128.12949049809703,7.070033087674114,0.7562151308473467
2011,Green Gram,East,20.992781784020252,1036.4291262151862,67.60141437223251,145.83189917282903,6.0061168656015695,0.876533080614031
2011,Green Gram,West,28.52600474876141,987.9987604386187,67.39434064325194,182.54353223496994,5.63330408112138,1.0176939327370906
2011,Black Gram,North,19.426129582136582,877.5117074574349,60.1652874274935,148.10456510454466,5.57604369647491,0.8944112896952583
2011,Black Gram,South,30.6832567794579,648.2452200725098,57.22708769191479,180.01034769861064,6.822741222140829,0.8243578461056134
2011,Black Gram,East,21.645771027198084,796.4057602719249,75.04158787562602,154.7104002074357,5.6374256650365355,0.6617787334698338
2011,Black Gram,West,22.56580804614284,1029.2970100618638,58.945639291444316,114.45473333145391,5.91137452439111,0.9169770659838107
2011,Lentil,North,25.84353868680836,716.7913049982013,72.69759483676094,148.6785011427175,6.144431006889256,1.007798754788808
2011,Lentil,South,21.79895024074637,1104.0333956865093,79.39417260015199,168.64503127651008,6.8129572146630055,1.1818934258437641
2011,Lentil,East,23.905141811371344,730.8436699052398,60.2417899635547,117.96755816307862,6.364153765888392,1.0986537281611928
2011,Lentil,West,21.69037490283495,918.5502136221643,63.66893336513341,148.85298045047702,5.525429779973787,1.158433898956409
2011,Kidney Bean,North,25.23856222194321,808.7422527114707,82.0315724459648,167.21695059213565,5.9421267429074565,0.7857497877127856
2011,Kidney Bean,South,27.702412641339887,1050.2347568212567,58.604847390708514,157.3631185613464,6.9558943534614865,0.8176916860369835
